datereport;AES;TEC;VDE;TES;GES;GAES_GEN;CONSUMPTION;GAES_PUMP;UK_BLR_RUS;UK_EURO;UK_MLD;
13.02.2021 03:00:00;9629.000;2237.000;880.000;4670.000;199.000;0.000;17670.000;-219.000;176.000;108.000;-10.000;
13.02.2021 02:00:00;9621.000;2227.000;842.000;4709.000;476.000;0.000;17827.000;-219.000;10.000;107.000;54.000;
13.02.2021 01:00:00;9620.000;2255.000;817.000;4660.000;781.000;0.000;18471.000;-13.000;245.000;121.000;-15.000;
13.02.2021 00:00:00;9642.000;2288.000;813.000;5126.000;846.000;0.000;19318.000;0.000;507.000;173.000;-77.000;
12.02.2021 23:00:00;9637.000;2574.000;874.000;5188.000;733.000;0.000;20199.000;0.000;930.000;230.000;33.000;
12.02.2021 22:00:00;9627.000;2695.000;887.000;5824.000;515.000;0.000;21158.000;0.000;1317.000;303.000;-10.000;
12.02.2021 21:00:00;9626.000;2817.000;928.000;5975.000;573.000;311.000;21805.000;0.000;1293.000;341.000;-59.000;
12.02.2021 20:00:00;9641.000;2853.000;934.000;5973.000;1414.000;474.000;22227.000;0.000;529.000;345.000;64.000;
12.02.2021 19:00:00;9620.000;2825.000;950.000;6039.000;1804.000;635.000;22679.000;0.000;450.000;361.000;-5.000;
12.02.2021 18:00:00;9631.000;2853.000;925.000;6079.000;1754.000;955.000;22954.000;0.000;464.000;357.000;-64.000;
12.02.2021 17:00:00;9640.000;2838.000;998.000;5937.000;1652.000;760.000;22474.000;0.000;262.000;387.000;0.000;
12.02.2021 16:00:00;9631.000;2837.000;1197.000;5840.000;1414.000;0.000;21861.000;0.000;519.000;357.000;66.000;
12.02.2021 15:00:00;9619.000;2652.000;1510.000;5656.000;978.000;0.000;22122.000;0.000;1359.000;350.000;-2.000;
12.02.2021 14:00:00;9635.000;2600.000;1626.000;5490.000;568.000;0.000;21852.000;0.000;1579.000;382.000;-28.000;
12.02.2021 13:00:00;9644.000;2573.000;1671.000;5408.000;503.000;0.000;21919.000;0.000;1738.000;334.000;48.000;
12.02.2021 12:00:00;9623.000;2754.000;1490.000;5816.000;1712.000;0.000;22032.000;0.000;282.000;345.000;10.000;
12.02.2021 11:00:00;9644.000;2798.000;1011.000;5938.000;2242.000;0.000;22361.000;0.000;298.000;356.000;74.000;
12.02.2021 10:00:00;9637.000;2787.000;1121.000;5899.000;2163.000;242.000;22654.000;0.000;471.000;348.000;-14.000;
12.02.2021 09:00:00;9637.000;2801.000;1160.000;5655.000;1852.000;279.000;21946.000;0.000;279.000;336.000;-53.000;
12.02.2021 08:00:00;9609.000;2713.000;1034.000;5413.000;1420.000;0.000;20788.000;0.000;292.000;255.000;52.000;
12.02.2021 07:00:00;9614.000;2610.000;904.000;5319.000;598.000;0.000;19556.000;0.000;313.000;190.000;8.000;
12.02.2021 06:00:00;9625.000;2213.000;752.000;4839.000;262.000;0.000;18360.000;0.000;387.000;218.000;64.000;
12.02.2021 05:00:00;9631.000;2190.000;797.000;4558.000;259.000;0.000;17158.000;-870.000;318.000;207.000;68.000;
12.02.2021 04:00:00;9609.000;2195.000;922.000;4393.000;172.000;0.000;16883.000;-1095.000;468.000;211.000;8.000;
12.02.2021 03:00:00;9624.000;2207.000;928.000;4555.000;172.000;0.000;16915.000;-1091.000;318.000;198.000;4.000;
12.02.2021 02:00:00;9625.000;2232.000;944.000;4584.000;172.000;0.000;17207.000;-705.000;161.000;198.000;-4.000;
12.02.2021 01:00:00;9606.000;2278.000;938.000;4777.000;172.000;0.000;17743.000;-706.000;470.000;225.000;-17.000;
12.02.2021 00:00:00;9629.000;2235.000;946.000;5273.000;218.000;0.000;18649.000;0.000;85.000;264.000;-1.000;
11.02.2021 23:00:00;9627.000;2537.000;922.000;5503.000;85.000;0.000;19655.000;-400.000;1103.000;319.000;-41.000;
11.02.2021 22:00:00;9622.000;2634.000;902.000;5750.000;657.000;0.000;20882.000;0.000;913.000;334.000;70.000;
11.02.2021 21:00:00;9622.000;2699.000;903.000;5889.000;694.000;0.000;21450.000;0.000;1295.000;310.000;38.000;
11.02.2021 20:00:00;9617.000;2803.000;917.000;6056.000;1261.000;151.000;21757.000;0.000;602.000;334.000;16.000;
11.02.2021 19:00:00;9622.000;2817.000;904.000;6101.000;1368.000;590.000;22459.000;0.000;649.000;345.000;63.000;
11.02.2021 18:00:00;9606.000;2833.000;907.000;6132.000;1652.000;559.000;22581.000;0.000;574.000;346.000;-28.000;
11.02.2021 17:00:00;9616.000;2789.000;909.000;6091.000;1480.000;73.000;21919.000;0.000;549.000;320.000;92.000;
11.02.2021 16:00:00;9621.000;2787.000;906.000;6125.000;1381.000;113.000;22018.000;0.000;709.000;320.000;56.000;
11.02.2021 15:00:00;9621.000;2836.000;1077.000;6139.000;1185.000;0.000;22306.000;0.000;1089.000;305.000;54.000;
11.02.2021 14:00:00;9615.000;2836.000;1136.000;6054.000;937.000;0.000;22423.000;0.000;1469.000;323.000;53.000;
11.02.2021 13:00:00;9612.000;2831.000;1291.000;6036.000;658.000;0.000;22217.000;0.000;1392.000;324.000;73.000;
11.02.2021 12:00:00;9625.000;2843.000;1225.000;6099.000;742.000;455.000;22084.000;0.000;759.000;328.000;8.000;
11.02.2021 11:00:00;9626.000;2837.000;1113.000;6144.000;1324.000;642.000;22791.000;0.000;783.000;324.000;-2.000;
11.02.2021 10:00:00;9624.000;2845.000;980.000;6378.000;1409.000;643.000;22740.000;0.000;529.000;281.000;51.000;
11.02.2021 09:00:00;9644.000;2818.000;907.000;5975.000;1647.000;643.000;22386.000;0.000;419.000;269.000;64.000;
11.02.2021 08:00:00;9623.000;2749.000;559.000;5720.000;1309.000;0.000;20884.000;0.000;664.000;211.000;49.000;
11.02.2021 07:00:00;9614.000;2517.000;258.000;5652.000;1074.000;0.000;19514.000;0.000;237.000;188.000;-26.000;
11.02.2021 06:00:00;9631.000;2192.000;154.000;5209.000;197.000;0.000;17999.000;0.000;401.000;230.000;-15.000;
11.02.2021 05:00:00;9646.000;2162.000;119.000;4991.000;173.000;0.000;17212.000;-653.000;461.000;247.000;66.000;
11.02.2021 04:00:00;9618.000;2209.000;110.000;4900.000;259.000;0.000;17053.000;-656.000;377.000;233.000;3.000;
11.02.2021 03:00:00;9624.000;2208.000;84.000;5003.000;169.000;0.000;17063.000;-655.000;454.000;188.000;-12.000;
11.02.2021 02:00:00;9634.000;2244.000;65.000;5090.000;243.000;0.000;17386.000;-450.000;331.000;179.000;50.000;
11.02.2021 01:00:00;9645.000;2214.000;67.000;5220.000;221.000;0.000;17902.000;0.000;341.000;161.000;33.000;
11.02.2021 00:00:00;9624.000;2208.000;87.000;5464.000;827.000;0.000;18681.000;0.000;272.000;149.000;50.000;
10.02.2021 23:00:00;9638.000;2597.000;195.000;5395.000;692.000;0.000;19731.000;0.000;1025.000;220.000;-31.000;
10.02.2021 22:00:00;9632.000;2740.000;333.000;6051.000;448.000;9.000;20573.000;0.000;1122.000;258.000;-20.000;
10.02.2021 21:00:00;9645.000;2699.000;413.000;6187.000;618.000;278.000;21467.000;0.000;1368.000;232.000;27.000;
10.02.2021 20:00:00;9625.000;2716.000;520.000;6213.000;1247.000;429.000;21776.000;0.000;784.000;246.000;-4.000;
10.02.2021 19:00:00;9620.000;2735.000;637.000;6172.000;1942.000;151.000;22221.000;0.000;654.000;273.000;37.000;
10.02.2021 18:00:00;9633.000;2762.000;672.000;6125.000;2333.000;151.000;22576.000;0.000;605.000;255.000;40.000;
10.02.2021 17:00:00;9614.000;2762.000;754.000;5996.000;1561.000;0.000;21813.000;0.000;703.000;339.000;84.000;
10.02.2021 16:00:00;9625.000;2728.000;993.000;5881.000;1347.000;0.000;21793.000;0.000;775.000;369.000;75.000;
10.02.2021 15:00:00;9620.000;2651.000;1531.000;5772.000;905.000;0.000;21757.000;-419.000;1327.000;356.000;14.000;
10.02.2021 14:00:00;9646.000;2574.000;1796.000;5668.000;350.000;0.000;21612.000;-436.000;1666.000;352.000;-4.000;
10.02.2021 13:00:00;9630.000;2569.000;1821.000;5617.000;346.000;0.000;21442.000;-394.000;1484.000;362.000;7.000;
10.02.2021 12:00:00;9642.000;2757.000;1653.000;5954.000;706.000;0.000;21684.000;0.000;526.000;364.000;82.000;
10.02.2021 11:00:00;9637.000;2810.000;1411.000;6211.000;955.000;368.000;22251.000;0.000;493.000;291.000;75.000;
10.02.2021 10:00:00;9641.000;2815.000;1220.000;6240.000;1696.000;282.000;22231.000;0.000;71.000;283.000;-17.000;
10.02.2021 09:00:00;9651.000;2747.000;998.000;6185.000;1288.000;0.000;21933.000;0.000;737.000;273.000;54.000;
10.02.2021 08:00:00;9646.000;2728.000;899.000;6013.000;636.000;0.000;20826.000;0.000;662.000;269.000;-27.000;
10.02.2021 07:00:00;9639.000;2489.000;682.000;5969.000;291.000;0.000;19688.000;0.000;397.000;229.000;-8.000;
10.02.2021 06:00:00;9636.000;2179.000;560.000;5582.000;169.000;0.000;18321.000;-391.000;392.000;191.000;3.000;
10.02.2021 05:00:00;9646.000;2141.000;522.000;5245.000;170.000;0.000;17246.000;-792.000;108.000;212.000;-6.000;
10.02.2021 04:00:00;9635.000;2139.000;450.000;5240.000;174.000;0.000;17087.000;-1010.000;190.000;206.000;63.000;
10.02.2021 03:00:00;9647.000;2127.000;289.000;5351.000;185.000;0.000;17175.000;-1012.000;311.000;215.000;62.000;
10.02.2021 02:00:00;9636.000;2166.000;288.000;5676.000;167.000;0.000;17476.000;-1021.000;328.000;216.000;20.000;
10.02.2021 01:00:00;9647.000;2210.000;240.000;5958.000;224.000;0.000;17809.000;-796.000;100.000;175.000;51.000;
10.02.2021 00:00:00;9645.000;2234.000;74.000;6154.000;518.000;0.000;18433.000;-400.000;61.000;130.000;17.000;
09.02.2021 23:00:00;9649.000;2588.000;147.000;6228.000;1067.000;0.000;19798.000;-394.000;309.000;182.000;22.000;
09.02.2021 22:00:00;9654.000;2745.000;176.000;6247.000;639.000;0.000;20899.000;0.000;1173.000;231.000;34.000;
09.02.2021 21:00:00;9657.000;2766.000;305.000;6386.000;1075.000;0.000;21645.000;0.000;1243.000;239.000;-26.000;
09.02.2021 20:00:00;9639.000;2760.000;433.000;6593.000;1228.000;151.000;22052.000;0.000;924.000;258.000;66.000;
09.02.2021 19:00:00;9639.000;2757.000;563.000;6696.000;1761.000;151.000;22570.000;0.000;736.000;247.000;20.000;
09.02.2021 18:00:00;9638.000;2756.000;626.000;6676.000;2062.000;151.000;22872.000;0.000;690.000;274.000;-1.000;
09.02.2021 17:00:00;9630.000;2717.000;715.000;6484.000;1240.000;0.000;21891.000;0.000;793.000;272.000;40.000;
09.02.2021 16:00:00;9652.000;2545.000;1029.000;6319.000;942.000;0.000;21588.000;0.000;781.000;290.000;30.000;
09.02.2021 15:00:00;9641.000;2358.000;1398.000;6130.000;687.000;0.000;21603.000;0.000;1081.000;275.000;33.000;
09.02.2021 14:00:00;9641.000;2337.000;1244.000;6075.000;580.000;0.000;21181.000;-403.000;1389.000;296.000;22.000;
09.02.2021 13:00:00;9643.000;2322.000;1233.000;5989.000;512.000;0.000;21334.000;0.000;1334.000;274.000;27.000;
09.02.2021 12:00:00;9634.000;2530.000;1186.000;6373.000;834.000;0.000;21700.000;0.000;842.000;264.000;37.000;
09.02.2021 11:00:00;9620.000;2531.000;1336.000;6873.000;943.000;0.000;22147.000;0.000;556.000;262.000;26.000;
09.02.2021 10:00:00;9634.000;2513.000;1256.000;6649.000;1410.000;0.000;22340.000;0.000;597.000;259.000;22.000;
09.02.2021 09:00:00;9629.000;2530.000;993.000;6665.000;1452.000;324.000;22308.000;0.000;471.000;268.000;-24.000;
09.02.2021 08:00:00;9635.000;2526.000;831.000;6487.000;947.000;0.000;21199.000;0.000;546.000;215.000;12.000;
09.02.2021 07:00:00;9631.000;2344.000;858.000;6440.000;424.000;0.000;20029.000;0.000;105.000;196.000;31.000;
09.02.2021 06:00:00;9618.000;2128.000;872.000;6229.000;167.000;0.000;18893.000;-483.000;245.000;121.000;-4.000;
09.02.2021 05:00:00;9611.000;2079.000;888.000;5607.000;144.000;0.000;17775.000;-886.000;207.000;98.000;27.000;
09.02.2021 04:00:00;9631.000;2056.000;893.000;5582.000;147.000;0.000;17507.000;-1111.000;287.000;62.000;-40.000;
09.02.2021 03:00:00;9626.000;2054.000;875.000;5579.000;144.000;0.000;17448.000;-1110.000;238.000;74.000;-32.000;
09.02.2021 02:00:00;9627.000;2036.000;839.000;5898.000;144.000;0.000;17641.000;-1124.000;153.000;111.000;-43.000;
09.02.2021 01:00:00;9615.000;2019.000;835.000;6155.000;152.000;0.000;18250.000;-928.000;273.000;89.000;40.000;
09.02.2021 00:00:00;9621.000;2002.000;842.000;6469.000;201.000;0.000;19138.000;-495.000;397.000;109.000;-8.000;
08.02.2021 23:00:00;9616.000;2239.000;836.000;6657.000;268.000;0.000;20200.000;-87.000;634.000;82.000;-45.000;
08.02.2021 22:00:00;9632.000;2331.000;846.000;6736.000;638.000;0.000;21263.000;0.000;1020.000;104.000;-44.000;
08.02.2021 21:00:00;9616.000;2384.000;854.000;7062.000;650.000;0.000;22136.000;0.000;1333.000;209.000;28.000;
08.02.2021 20:00:00;9643.000;2391.000;846.000;6895.000;879.000;403.000;22317.000;0.000;969.000;284.000;7.000;
08.02.2021 19:00:00;9620.000;2384.000;802.000;6893.000;1344.000;953.000;23028.000;0.000;709.000;270.000;53.000;
08.02.2021 18:00:00;9620.000;2394.000;749.000;6959.000;1615.000;951.000;23435.000;0.000;872.000;205.000;70.000;
08.02.2021 17:00:00;9631.000;2381.000;827.000;6956.000;1496.000;911.000;23162.000;0.000;782.000;200.000;-22.000;
08.02.2021 16:00:00;9624.000;2414.000;913.000;6942.000;1481.000;642.000;23096.000;0.000;919.000;162.000;-1.000;
08.02.2021 15:00:00;9619.000;2432.000;1016.000;6807.000;1307.000;644.000;23164.000;0.000;1196.000;159.000;-16.000;
08.02.2021 14:00:00;9626.000;2427.000;1060.000;6765.000;920.000;642.000;23139.000;0.000;1497.000;161.000;41.000;
08.02.2021 13:00:00;9619.000;2443.000;1163.000;6668.000;1317.000;641.000;23309.000;0.000;1308.000;174.000;-24.000;
08.02.2021 12:00:00;9627.000;2408.000;1130.000;6384.000;1889.000;643.000;23141.000;0.000;825.000;264.000;-29.000;
08.02.2021 11:00:00;9618.000;2421.000;1178.000;6453.000;2103.000;642.000;23339.000;0.000;662.000;294.000;-32.000;
08.02.2021 10:00:00;9620.000;2340.000;1298.000;6358.000;2097.000;642.000;23191.000;0.000;504.000;291.000;41.000;
08.02.2021 09:00:00;9620.000;2611.000;1023.000;6280.000;1720.000;644.000;22768.000;0.000;653.000;206.000;11.000;
08.02.2021 08:00:00;9614.000;2555.000;843.000;6256.000;1545.000;0.000;21421.000;0.000;563.000;120.000;-75.000;
08.02.2021 07:00:00;9625.000;2413.000;707.000;6207.000;856.000;0.000;19954.000;0.000;86.000;129.000;-69.000;
08.02.2021 06:00:00;9609.000;2120.000;780.000;5954.000;255.000;0.000;18368.000;-869.000;346.000;124.000;49.000;
08.02.2021 05:00:00;9614.000;2097.000;762.000;5276.000;186.000;0.000;17402.000;-874.000;265.000;100.000;-24.000;
08.02.2021 04:00:00;9636.000;2092.000;689.000;5181.000;316.000;0.000;17307.000;-1090.000;311.000;101.000;71.000;
08.02.2021 03:00:00;9626.000;2117.000;607.000;5154.000;184.000;0.000;16985.000;-1099.000;220.000;104.000;72.000;
08.02.2021 02:00:00;9613.000;2114.000;619.000;5426.000;188.000;0.000;17259.000;-1106.000;321.000;103.000;-19.000;
08.02.2021 01:00:00;9628.000;2104.000;475.000;5618.000;182.000;0.000;17869.000;-502.000;224.000;86.000;54.000;
08.02.2021 00:00:00;9635.000;2046.000;504.000;6152.000;183.000;0.000;18757.000;0.000;155.000;82.000;0.000;
07.02.2021 23:00:00;9624.000;2298.000;442.000;6148.000;489.000;0.000;19694.000;0.000;438.000;181.000;74.000;
07.02.2021 22:00:00;9624.000;2346.000;356.000;6381.000;1296.000;0.000;20690.000;0.000;403.000;235.000;49.000;
07.02.2021 21:00:00;9628.000;2346.000;361.000;6403.000;1577.000;324.000;21410.000;0.000;428.000;266.000;77.000;
07.02.2021 20:00:00;9624.000;2360.000;260.000;6385.000;1732.000;476.000;21841.000;0.000;739.000;288.000;-23.000;
07.02.2021 19:00:00;9634.000;2371.000;221.000;6296.000;1756.000;634.000;21912.000;0.000;725.000;278.000;-3.000;
07.02.2021 18:00:00;9629.000;2379.000;198.000;6254.000;1888.000;639.000;22036.000;0.000;734.000;269.000;46.000;
07.02.2021 17:00:00;9639.000;2373.000;128.000;6144.000;1740.000;325.000;21376.000;0.000;780.000;257.000;-10.000;
07.02.2021 16:00:00;9629.000;2390.000;279.000;6156.000;1301.000;0.000;20891.000;0.000;867.000;248.000;21.000;
07.02.2021 15:00:00;9634.000;2417.000;592.000;6144.000;779.000;279.000;21041.000;0.000;938.000;241.000;17.000;
07.02.2021 14:00:00;9642.000;2364.000;662.000;6143.000;548.000;278.000;20877.000;0.000;921.000;244.000;75.000;
07.02.2021 13:00:00;9613.000;2396.000;912.000;6170.000;1023.000;0.000;21201.000;0.000;857.000;244.000;-14.000;
07.02.2021 12:00:00;9603.000;2292.000;983.000;5991.000;1358.000;0.000;21076.000;0.000;548.000;245.000;56.000;
07.02.2021 11:00:00;9606.000;2308.000;834.000;5903.000;1244.000;0.000;21081.000;0.000;943.000;256.000;-13.000;
07.02.2021 10:00:00;9620.000;2294.000;673.000;5824.000;1143.000;0.000;20776.000;0.000;906.000;272.000;44.000;
07.02.2021 09:00:00;9630.000;2158.000;511.000;5591.000;1079.000;0.000;19705.000;0.000;510.000;241.000;-15.000;
07.02.2021 08:00:00;9628.000;2293.000;334.000;5356.000;738.000;0.000;18374.000;-789.000;617.000;204.000;-7.000;
07.02.2021 07:00:00;9645.000;2152.000;181.000;5558.000;279.000;0.000;17515.000;-795.000;316.000;191.000;-12.000;
07.02.2021 06:00:00;9644.000;1868.000;124.000;5455.000;180.000;0.000;17354.000;-487.000;381.000;178.000;11.000;
07.02.2021 05:00:00;9625.000;1860.000;137.000;5474.000;184.000;0.000;16779.000;-1100.000;400.000;165.000;34.000;
07.02.2021 04:00:00;9618.000;1864.000;153.000;5471.000;317.000;0.000;16758.000;-1105.000;282.000;148.000;10.000;
07.02.2021 03:00:00;9624.000;1893.000;164.000;5487.000;314.000;0.000;16824.000;-1109.000;305.000;161.000;-15.000;
07.02.2021 02:00:00;9629.000;1852.000;175.000;5806.000;223.000;0.000;17150.000;-904.000;273.000;144.000;-48.000;
07.02.2021 01:00:00;9629.000;1858.000;166.000;5792.000;125.000;0.000;17519.000;-91.000;-95.000;107.000;28.000;
07.02.2021 00:00:00;9632.000;1913.000;178.000;5746.000;600.000;0.000;18401.000;0.000;214.000;122.000;-4.000;
06.02.2021 23:00:00;9625.000;2236.000;120.000;5720.000;1132.000;0.000;19090.000;0.000;71.000;202.000;-16.000;
06.02.2021 22:00:00;9635.000;2304.000;107.000;5859.000;1243.000;0.000;19892.000;0.000;400.000;260.000;84.000;
06.02.2021 21:00:00;9628.000;2327.000;59.000;6077.000;1967.000;0.000;20743.000;0.000;456.000;248.000;-19.000;
06.02.2021 20:00:00;9640.000;2315.000;38.000;6146.000;1911.000;150.000;21076.000;0.000;604.000;298.000;-26.000;
06.02.2021 19:00:00;9636.000;2309.000;37.000;6201.000;2019.000;304.000;21570.000;0.000;812.000;316.000;-64.000;
06.02.2021 18:00:00;9614.000;2319.000;29.000;6064.000;2151.000;633.000;21856.000;0.000;710.000;348.000;-12.000;
06.02.2021 17:00:00;9640.000;2329.000;57.000;5981.000;1760.000;322.000;21066.000;0.000;673.000;335.000;-31.000;
06.02.2021 16:00:00;9627.000;2346.000;277.000;5905.000;1506.000;0.000;20785.000;0.000;722.000;340.000;62.000;
06.02.2021 15:00:00;9634.000;2367.000;814.000;5848.000;697.000;0.000;20640.000;0.000;909.000;321.000;50.000;
06.02.2021 14:00:00;9624.000;2301.000;1179.000;5670.000;629.000;0.000;20579.000;0.000;879.000;326.000;-29.000;
06.02.2021 13:00:00;9632.000;2389.000;1269.000;5687.000;545.000;0.000;20676.000;0.000;823.000;307.000;24.000;
06.02.2021 12:00:00;9634.000;2376.000;1237.000;5655.000;531.000;323.000;20784.000;0.000;776.000;307.000;-55.000;
06.02.2021 11:00:00;9620.000;2354.000;958.000;5683.000;762.000;644.000;20937.000;0.000;673.000;304.000;-61.000;
06.02.2021 10:00:00;9633.000;2307.000;739.000;5589.000;1172.000;641.000;20706.000;0.000;305.000;311.000;9.000;
06.02.2021 09:00:00;9634.000;2266.000;408.000;5526.000;1464.000;0.000;20142.000;0.000;611.000;293.000;-60.000;
06.02.2021 08:00:00;9634.000;2028.000;199.000;5169.000;893.000;0.000;18536.000;-494.000;874.000;248.000;-15.000;
06.02.2021 07:00:00;9613.000;2117.000;62.000;5428.000;216.000;0.000;17656.000;-87.000;167.000;90.000;50.000;
06.02.2021 06:00:00;9614.000;1799.000;49.000;5247.000;185.000;0.000;17045.000;-87.000;211.000;77.000;-50.000;
06.02.2021 05:00:00;9613.000;1774.000;66.000;5144.000;181.000;0.000;16799.000;-306.000;237.000;47.000;43.000;
06.02.2021 04:00:00;9626.000;1811.000;55.000;5189.000;142.000;0.000;16735.000;-310.000;157.000;35.000;30.000;
06.02.2021 03:00:00;9619.000;1790.000;36.000;5139.000;186.000;0.000;16695.000;-264.000;181.000;42.000;-34.000;
06.02.2021 02:00:00;9624.000;1818.000;35.000;5319.000;186.000;0.000;17049.000;-13.000;3.000;73.000;4.000;
06.02.2021 01:00:00;9615.000;1887.000;19.000;5310.000;689.000;0.000;17532.000;0.000;40.000;35.000;-63.000;
06.02.2021 00:00:00;9642.000;1840.000;43.000;6076.000;718.000;0.000;18612.000;0.000;174.000;99.000;20.000;
05.02.2021 23:00:00;9619.000;2162.000;33.000;6187.000;674.000;0.000;19329.000;0.000;431.000;127.000;96.000;
05.02.2021 22:00:00;9630.000;2178.000;60.000;6307.000;903.000;325.000;20235.000;0.000;714.000;158.000;-40.000;
05.02.2021 21:00:00;9620.000;2242.000;150.000;6413.000;1025.000;646.000;20859.000;0.000;643.000;144.000;-24.000;
05.02.2021 20:00:00;9619.000;2198.000;257.000;6252.000;1250.000;648.000;21222.000;0.000;784.000;215.000;-1.000;
05.02.2021 19:00:00;9617.000;2191.000;307.000;6113.000;1558.000;956.000;21686.000;0.000;722.000;240.000;-18.000;
05.02.2021 18:00:00;9602.000;2195.000;381.000;6079.000;1999.000;953.000;22051.000;0.000;619.000;192.000;31.000;
05.02.2021 17:00:00;9620.000;2188.000;594.000;5988.000;1300.000;946.000;21330.000;0.000;470.000;163.000;61.000;
05.02.2021 16:00:00;9608.000;2225.000;935.000;5734.000;1562.000;326.000;20998.000;0.000;442.000;144.000;22.000;
05.02.2021 15:00:00;9616.000;2034.000;1743.000;5184.000;1124.000;0.000;20727.000;0.000;858.000;138.000;30.000;
05.02.2021 14:00:00;9599.000;1984.000;2220.000;4936.000;595.000;0.000;20359.000;-398.000;1252.000;146.000;25.000;
05.02.2021 13:00:00;9608.000;2050.000;2439.000;4911.000;531.000;0.000;20195.000;-790.000;1283.000;188.000;-25.000;
05.02.2021 12:00:00;9607.000;2243.000;2524.000;5054.000;518.000;0.000;20303.000;-401.000;477.000;210.000;71.000;
05.02.2021 11:00:00;9613.000;2287.000;2141.000;5367.000;598.000;0.000;20693.000;0.000;468.000;241.000;-22.000;
05.02.2021 10:00:00;9608.000;2488.000;1660.000;6079.000;595.000;0.000;21139.000;0.000;452.000;240.000;17.000;
05.02.2021 09:00:00;9619.000;2498.000;1291.000;6110.000;827.000;0.000;21005.000;0.000;381.000;230.000;49.000;
05.02.2021 08:00:00;9633.000;2442.000;994.000;5745.000;489.000;0.000;20008.000;0.000;587.000;182.000;-64.000;
05.02.2021 07:00:00;9612.000;2344.000;876.000;5385.000;146.000;0.000;18586.000;0.000;101.000;120.000;2.000;
05.02.2021 06:00:00;9603.000;2071.000;884.000;4773.000;223.000;0.000;17192.000;-840.000;440.000;67.000;-29.000;
05.02.2021 05:00:00;9598.000;2043.000;823.000;4505.000;114.000;0.000;16192.000;-890.000;28.000;26.000;-55.000;
05.02.2021 04:00:00;9589.000;2018.000;786.000;4301.000;69.000;0.000;15849.000;-1106.000;145.000;15.000;32.000;
05.02.2021 03:00:00;9600.000;2007.000;844.000;4363.000;69.000;0.000;16021.000;-1111.000;200.000;8.000;41.000;
05.02.2021 02:00:00;9601.000;2025.000;771.000;4480.000;69.000;0.000;16268.000;-1118.000;379.000;37.000;24.000;
05.02.2021 01:00:00;9592.000;2025.000;670.000;5190.000;131.000;0.000;16774.000;-925.000;42.000;59.000;-10.000;
05.02.2021 00:00:00;9612.000;2050.000;799.000;5497.000;135.000;0.000;17664.000;-861.000;399.000;77.000;-44.000;
04.02.2021 23:00:00;9596.000;2188.000;814.000;5483.000;537.000;0.000;18703.000;-400.000;366.000;144.000;-25.000;
04.02.2021 22:00:00;9595.000;2182.000;802.000;6040.000;356.000;0.000;19578.000;0.000;533.000;135.000;-65.000;
04.02.2021 21:00:00;9595.000;2193.000;779.000;5935.000;791.000;160.000;20403.000;0.000;828.000;176.000;-54.000;
04.02.2021 20:00:00;9599.000;2348.000;767.000;6337.000;804.000;164.000;20882.000;0.000;626.000;235.000;2.000;
04.02.2021 19:00:00;9593.000;2462.000;810.000;6533.000;823.000;311.000;21197.000;0.000;371.000;257.000;37.000;
04.02.2021 18:00:00;9590.000;2564.000;825.000;6830.000;971.000;151.000;21691.000;0.000;518.000;234.000;8.000;
04.02.2021 17:00:00;9594.000;2512.000;730.000;6513.000;807.000;151.000;21108.000;0.000;502.000;218.000;81.000;
04.02.2021 16:00:00;9579.000;2482.000;580.000;6601.000;643.000;0.000;20776.000;0.000;648.000;176.000;67.000;
04.02.2021 15:00:00;9579.000;2579.000;740.000;6532.000;490.000;0.000;20886.000;0.000;761.000;216.000;-11.000;
04.02.2021 14:00:00;9597.000;2414.000;1068.000;6253.000;364.000;0.000;20860.000;0.000;981.000;176.000;7.000;
04.02.2021 13:00:00;9592.000;2285.000;1220.000;6054.000;189.000;0.000;20696.000;0.000;1126.000;199.000;31.000;
04.02.2021 12:00:00;9589.000;2510.000;1163.000;6384.000;568.000;0.000;20952.000;0.000;502.000;229.000;7.000;
04.02.2021 11:00:00;9600.000;2566.000;1098.000;6328.000;937.000;0.000;21300.000;0.000;536.000;228.000;7.000;
04.02.2021 10:00:00;9585.000;2578.000;958.000;6273.000;1272.000;0.000;21306.000;0.000;404.000;231.000;5.000;
04.02.2021 09:00:00;9590.000;2557.000;825.000;6223.000;1118.000;0.000;21049.000;0.000;428.000;238.000;70.000;
04.02.2021 08:00:00;9587.000;2488.000;632.000;5930.000;350.000;0.000;19891.000;0.000;734.000;193.000;-23.000;
04.02.2021 07:00:00;9600.000;2369.000;500.000;6112.000;521.000;0.000;19076.000;0.000;-133.000;92.000;15.000;
04.02.2021 06:00:00;9581.000;2000.000;444.000;5651.000;279.000;0.000;17484.000;-905.000;443.000;37.000;-46.000;
04.02.2021 05:00:00;9596.000;1992.000;389.000;5126.000;138.000;0.000;16576.000;-905.000;178.000;18.000;44.000;
04.02.2021 04:00:00;9584.000;1997.000;387.000;4994.000;132.000;0.000;16315.000;-1122.000;274.000;15.000;54.000;
04.02.2021 03:00:00;9584.000;1989.000;307.000;4998.000;206.000;0.000;16408.000;-1128.000;404.000;3.000;45.000;
04.02.2021 02:00:00;9581.000;2020.000;275.000;5349.000;168.000;0.000;16530.000;-1129.000;216.000;14.000;36.000;
04.02.2021 01:00:00;9578.000;2172.000;270.000;5442.000;134.000;0.000;16959.000;-926.000;290.000;59.000;-60.000;
